Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping Lead Time,Factory,Factory Latitude,Factory Longitude,Factory_Lat,Factory_Lon,Delay Flag,Factory → State Route,Route,Route ID,Factory → Region Route,Factory_Region_Route,Shipment Year,Shipment Month,Shipment Month Name,Shipment Quarter,Shipment Week,Shipment Day,Shipment Day of Week,Ship Year,Ship Month,Ship Month Name,Ship Quarter,Ship Day of Week,Order Year,Order Month,Order Month Name,Order Day,Order Day of Week,Route Efficiency Score
5118,US-2023-154767-CHO-TRI-54000,2025-06-28,2028-12-20,Second Class,154767,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New Jersey,Wicked Choccy's → New Jersey,Wicked_Choccy_s_to_New_Jersey,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2028,12,Dec,4,51,20,2,2028,12,Dec,4,Wednesday,2025,6,Jun,28,5,0.5226
5119,US-2023-154767-CHO-MIL-31000,2025-06-28,2028-12-20,Second Class,154767,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New Jersey,Wicked Choccy's → New Jersey,Wicked_Choccy_s_to_New_Jersey,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2028,12,Dec,4,51,20,2,2028,12,Dec,4,Wednesday,2025,6,Jun,28,5,0.5226
5120,US-2023-154767-CHO-FUD-51000,2025-06-28,2028-12-20,Second Class,154767,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → New Jersey,Lot's O' Nuts → New Jersey,Lot_s_O__Nuts_to_New_Jersey,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2028,12,Dec,4,51,20,2,2028,12,Dec,4,Wednesday,2025,6,Jun,28,5,0.4526
5121,US-2023-161095-CHO-NUT-13000,2025-06-28,2028-12-18,Same Day,161095,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1269.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,51,18,0,2028,12,Dec,4,Monday,2025,6,Jun,28,5,0.5116
5122,US-2023-154767-CHO-TRI-54000,2025-06-28,2028-12-20,Second Class,154767,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New Jersey,Wicked Choccy's → New Jersey,Wicked_Choccy_s_to_New_Jersey,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2028,12,Dec,4,51,20,2,2028,12,Dec,4,Wednesday,2025,6,Jun,28,5,0.5226
5123,US-2023-161095-CHO-SCR-58000,2025-06-28,2028-12-18,Same Day,161095,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,10.8,3,7.5,3.3,1269.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,51,18,0,2028,12,Dec,4,Monday,2025,6,Jun,28,5,0.5116
5124,US-2023-154767-CHO-NUT-13000,2025-06-28,2028-12-20,Second Class,154767,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → New Jersey,Lot's O' Nuts → New Jersey,Lot_s_O__Nuts_to_New_Jersey,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2028,12,Dec,4,51,20,2,2028,12,Dec,4,Wednesday,2025,6,Jun,28,5,0.4526
5125,US-2023-110044-CHO-MIL-31000,2025-06-28,2028-12-22,Second Class,110044,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1273.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Illinois,Wicked Choccy's → Illinois,Wicked_Choccy_s_to_Illinois,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2028,12,Dec,4,51,22,4,2028,12,Dec,4,Friday,2025,6,Jun,28,5,0.4758
5126,CA-2023-187423-CHO-FUD-51000,2025-06-28,2028-12-23,Standard Class,187423,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1274.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Quebec,Lot's O' Nuts → Quebec,Lot_s_O__Nuts_to_Quebec,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2028,12,Dec,4,51,23,5,2028,12,Dec,4,Saturday,2025,6,Jun,28,5,0.4423
5127,US-2023-140543-CHO-FUD-51000,2025-06-29,2028-12-23,Second Class,140543,United States,Florence,South Carolina,29501,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → South Carolina,Lot's O' Nuts → South Carolina,Lot_s_O__Nuts_to_South_Carolina,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2028,12,Dec,4,51,23,5,2028,12,Dec,4,Saturday,2025,6,Jun,29,6,0.6483
5128,US-2023-162355-CHO-NUT-13000,2025-06-30,2028-12-22,Second Class,162355,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Georgia,Lot_s_O__Nuts_to_Georgia,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2028,12,Dec,4,51,22,4,2028,12,Dec,4,Friday,2025,6,Jun,30,0,0.508
5129,US-2023-162355-CHO-SCR-58000,2025-06-30,2028-12-22,Second Class,162355,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,10.8,3,7.5,3.3,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Georgia,Lot_s_O__Nuts_to_Georgia,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2028,12,Dec,4,51,22,4,2028,12,Dec,4,Friday,2025,6,Jun,30,0,0.508
5130,US-2023-135594-CHO-NUT-13000,2025-06-30,2028-12-23,Second Class,135594,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1272.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2028,12,Dec,4,51,23,5,2028,12,Dec,4,Saturday,2025,6,Jun,30,0,0.5009
5131,US-2023-158680-CHO-MIL-31000,2025-07-01,2028-12-22,First Class,158680,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1270.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Washington,Wicked Choccy's → Washington,Wicked_Choccy_s_to_Washington,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2028,12,Dec,4,51,22,4,2028,12,Dec,4,Friday,2025,7,Jul,1,1,0.3918
5132,US-2023-152163-CHO-TRI-54000,2025-07-01,2028-12-21,Same Day,152163,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1269.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → South Carolina,Wicked Choccy's → South Carolina,Wicked_Choccy_s_to_South_Carolina,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2028,12,Dec,4,51,21,3,2028,12,Dec,4,Thursday,2025,7,Jul,1,1,0.7269
5133,US-2023-152163-CHO-FUD-51000,2025-07-01,2028-12-21,Same Day,152163,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1269.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → South Carolina,Lot's O' Nuts → South Carolina,Lot_s_O__Nuts_to_South_Carolina,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2028,12,Dec,4,51,21,3,2028,12,Dec,4,Thursday,2025,7,Jul,1,1,0.6483
5134,US-2023-126431-CHO-FUD-51000,2025-07-01,2028-12-21,Same Day,126431,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1269.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → New York,Lot's O' Nuts → New York,Lot_s_O__Nuts_to_New_York,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2028,12,Dec,4,51,21,3,2028,12,Dec,4,Thursday,2025,7,Jul,1,1,0.506
5135,US-2023-152163-CHO-TRI-54000,2025-07-01,2028-12-21,Same Day,152163,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1269.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → South Carolina,Wicked Choccy's → South Carolina,Wicked_Choccy_s_to_South_Carolina,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2028,12,Dec,4,51,21,3,2028,12,Dec,4,Thursday,2025,7,Jul,1,1,0.7269
5136,US-2023-126431-CHO-MIL-31000,2025-07-01,2028-12-21,Same Day,126431,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1269.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New York,Wicked Choccy's → New York,Wicked_Choccy_s_to_New_York,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2028,12,Dec,4,51,21,3,2028,12,Dec,4,Thursday,2025,7,Jul,1,1,0.5262
5137,US-2023-126431-CHO-FUD-51000,2025-07-01,2028-12-21,Same Day,126431,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1269.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → New York,Lot's O' Nuts → New York,Lot_s_O__Nuts_to_New_York,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2028,12,Dec,4,51,21,3,2028,12,Dec,4,Thursday,2025,7,Jul,1,1,0.506
5138,US-2023-139997-CHO-MIL-31000,2025-07-01,2028-12-23,First Class,139997,United States,Lehi,Utah,84043,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Utah,Wicked Choccy's → Utah,Wicked_Choccy_s_to_Utah,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2028,12,Dec,4,51,23,5,2028,12,Dec,4,Saturday,2025,7,Jul,1,1,0.5133
5139,US-2023-102813-CHO-NUT-13000,2025-07-02,2028-12-23,First Class,102813,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1270.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Texas,Lot_s_O__Nuts_to_Texas,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2028,12,Dec,4,51,23,5,2028,12,Dec,4,Saturday,2025,7,Jul,2,2,0.5366
5140,US-2023-149314-CHO-SCR-58000,2025-07-02,2028-12-27,Second Class,149314,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,3.6,1,2.5,1.1,1274.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,52,27,2,2028,12,Dec,4,Wednesday,2025,7,Jul,2,2,0.5116
5141,US-2023-101469-CHO-MIL-31000,2025-07-02,2028-12-28,Standard Class,101469,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1275.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Virginia,Wicked Choccy's → Virginia,Wicked_Choccy_s_to_Virginia,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2028,12,Dec,4,52,28,3,2028,12,Dec,4,Thursday,2025,7,Jul,2,2,0.621
5142,US-2023-102813-CHO-SCR-58000,2025-07-02,2028-12-23,First Class,102813,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,28.8,8,20.0,8.8,1270.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Texas,Lot_s_O__Nuts_to_Texas,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2028,12,Dec,4,51,23,5,2028,12,Dec,4,Saturday,2025,7,Jul,2,2,0.5366
5143,US-2023-168543-CHO-MIL-31000,2025-07-03,2028-12-27,Standard Class,168543,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1273.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New York,Wicked Choccy's → New York,Wicked_Choccy_s_to_New_York,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2028,12,Dec,4,52,27,2,2028,12,Dec,4,Wednesday,2025,7,Jul,3,3,0.5262
5144,US-2023-130029-CHO-TRI-54000,2025-07-03,2028-12-26,First Class,130029,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1272.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → California,Wicked Choccy's → California,Wicked_Choccy_s_to_California,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2028,12,Dec,4,52,26,1,2028,12,Dec,4,Tuesday,2025,7,Jul,3,3,0.5153
5145,US-2023-104983-CHO-TRI-54000,2025-07-03,2028-12-23,Same Day,104983,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1269.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Pennsylvania,Wicked_Choccy_s_to_Pennsylvania,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2028,12,Dec,4,51,23,5,2028,12,Dec,4,Saturday,2025,7,Jul,3,3,0.5002
5146,US-2023-130029-CHO-NUT-13000,2025-07-03,2028-12-26,First Class,130029,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1272.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,52,26,1,2028,12,Dec,4,Tuesday,2025,7,Jul,3,3,0.5116
5147,US-2023-147137-CHO-FUD-51000,2025-07-04,2028-12-26,First Class,147137,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,52,26,1,2028,12,Dec,4,Tuesday,2025,7,Jul,4,4,0.5116
5148,US-2023-147137-CHO-MIL-31000,2025-07-04,2028-12-26,First Class,147137,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → California,Wicked Choccy's → California,Wicked_Choccy_s_to_California,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2028,12,Dec,4,52,26,1,2028,12,Dec,4,Tuesday,2025,7,Jul,4,4,0.5153
5149,US-2023-103107-CHO-MIL-31000,2025-07-04,2028-12-24,Same Day,103107,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1269.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Washington,Wicked Choccy's → Washington,Wicked_Choccy_s_to_Washington,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2028,12,Dec,4,51,24,6,2028,12,Dec,4,Sunday,2025,7,Jul,4,4,0.3918
5150,US-2023-147137-CHO-FUD-51000,2025-07-04,2028-12-26,First Class,147137,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,52,26,1,2028,12,Dec,4,Tuesday,2025,7,Jul,4,4,0.5116
5151,US-2023-147137-CHO-NUT-13000,2025-07-04,2028-12-26,First Class,147137,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,52,26,1,2028,12,Dec,4,Tuesday,2025,7,Jul,4,4,0.5116
5152,US-2023-103107-CHO-NUT-13000,2025-07-04,2028-12-24,Same Day,103107,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1269.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Washington,Lot's O' Nuts → Washington,Lot_s_O__Nuts_to_Washington,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,51,24,6,2028,12,Dec,4,Sunday,2025,7,Jul,4,4,0.4519
5153,US-2023-103107-CHO-MIL-31000,2025-07-04,2028-12-24,Same Day,103107,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1269.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Washington,Wicked Choccy's → Washington,Wicked_Choccy_s_to_Washington,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2028,12,Dec,4,51,24,6,2028,12,Dec,4,Sunday,2025,7,Jul,4,4,0.3918
5154,US-2023-159940-CHO-SCR-58000,2025-07-07,2028-12-31,Second Class,159940,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2028,12,Dec,4,52,31,6,2028,12,Dec,4,Sunday,2025,7,Jul,7,0,0.5009
5155,US-2023-135265-CHO-FUD-51000,2025-07-07,2028-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1271.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,52,29,4,2028,12,Dec,4,Friday,2025,7,Jul,7,0,0.5116
5156,US-2023-100965-CHO-FUD-51000,2025-07-07,2028-12-31,Standard Class,100965,United States,San Jose,California,95123,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2028,12,Dec,4,52,31,6,2028,12,Dec,4,Sunday,2025,7,Jul,7,0,0.5116
5157,US-2023-159940-CHO-FUD-51000,2025-07-07,2028-12-31,Second Class,159940,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2028,12,Dec,4,52,31,6,2028,12,Dec,4,Sunday,2025,7,Jul,7,0,0.5009
5158,US-2023-106397-CHO-SCR-58000,2025-07-07,2029-01-02,Standard Class,106397,United States,Orem,Utah,84057,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1275.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Utah,Lot's O' Nuts → Utah,Lot_s_O__Nuts_to_Utah,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2029,1,Jan,1,1,2,1,2029,1,Jan,1,Tuesday,2025,7,Jul,7,0,0.5103
5159,US-2023-129308-CHO-SCR-58000,2025-07-07,2029-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,18.0,5,12.5,5.5,1275.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Pennsylvania,Lot_s_O__Nuts_to_Pennsylvania,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,1,Jan,1,1,2,1,2029,1,Jan,1,Tuesday,2025,7,Jul,7,0,0.5583
5160,US-2023-129308-CHO-SCR-58000,2025-07-07,2029-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,18.0,5,12.5,5.5,1275.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Pennsylvania,Lot_s_O__Nuts_to_Pennsylvania,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,1,Jan,1,1,2,1,2029,1,Jan,1,Tuesday,2025,7,Jul,7,0,0.5583
5161,US-2023-159940-CHO-FUD-51000,2025-07-07,2028-12-31,Second Class,159940,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2028,12,Dec,4,52,31,6,2028,12,Dec,4,Sunday,2025,7,Jul,7,0,0.5009
5162,US-2023-129308-OTH-GUM-21000,2025-07-07,2029-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Other,Atlantic,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,1275.0,Secret Factory,41.446333,-90.565487,41.446333,-90.565487,True,Secret Factory → Pennsylvania,Secret Factory → Pennsylvania,Secret_Factory_to_Pennsylvania,Secret Factory → Atlantic,Secret Factory → Atlantic,2029,1,Jan,1,1,2,1,2029,1,Jan,1,Tuesday,2025,7,Jul,7,0,0.4955
5163,US-2023-159940-CHO-NUT-13000,2025-07-07,2028-12-31,Second Class,159940,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1273.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2028,12,Dec,4,52,31,6,2028,12,Dec,4,Sunday,2025,7,Jul,7,0,0.5009
5164,US-2023-135265-CHO-TRI-54000,2025-07-07,2028-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1271.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → California,Wicked Choccy's → California,Wicked_Choccy_s_to_California,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2028,12,Dec,4,52,29,4,2028,12,Dec,4,Friday,2025,7,Jul,7,0,0.5153
